date,quota_value,net_worth,fund_name,fund_class
9/28/2020,2.480655,1286978.74,Fundo 305,Fundo Multimercado
9/24/2020,2.484431,1288937.37,Fundo 305,Fundo Multimercado
9/23/2020,2.485324,1289400.65,Fundo 305,Fundo Multimercado
9/22/2020,2.486186,1289848.29,Fundo 305,Fundo Multimercado
9/21/2020,2.48659,1290057.93,Fundo 305,Fundo Multimercado
9/18/2020,2.487059,1290301,Fundo 305,Fundo Multimercado
9/25/2020,2.482503,1287937.26,Fundo 305,Fundo Multimercado
9/18/2020,0.830276,89360864.57,Fundo 94,Fundo de Ações
9/21/2020,0.8224742,90921173.31,Fundo 94,Fundo de Ações
9/30/2020,0.8063714,93256466.3,Fundo 94,Fundo de Ações
9/29/2020,0.7934921,89622998.35,Fundo 94,Fundo de Ações
9/28/2020,0.801371,89403655.25,Fundo 94,Fundo de Ações
9/25/2020,0.825694,92117209.66,Fundo 94,Fundo de Ações
9/24/2020,0.8239702,91110733.11,Fundo 94,Fundo de Ações
9/23/2020,0.8169229,90331473.06,Fundo 94,Fundo de Ações
9/22/2020,0.8243758,91155581.24,Fundo 94,Fundo de Ações
9/30/2020,111.130402,169326868.8,Fundo 96,Fundo Multimercado
9/29/2020,110.988664,169110905.5,Fundo 96,Fundo Multimercado
9/28/2020,111.429718,169782929.9,Fundo 96,Fundo Multimercado
9/25/2020,112.107717,170815982,Fundo 96,Fundo Multimercado
9/24/2020,111.934792,170552499.6,Fundo 96,Fundo Multimercado
9/23/2020,111.756361,170280628.4,Fundo 96,Fundo Multimercado
9/22/2020,112.365604,171208918.6,Fundo 96,Fundo Multimercado
9/21/2020,112.188967,170939779.7,Fundo 96,Fundo Multimercado
9/18/2020,113.001394,172177656.1,Fundo 96,Fundo Multimercado
9/30/2020,113.044124,1140648896,Fundo 97,Fundo Multimercado
9/29/2020,112.620569,1130384797,Fundo 97,Fundo Multimercado
9/28/2020,113.075621,1129786933,Fundo 97,Fundo Multimercado
9/25/2020,113.732638,1129410927,Fundo 97,Fundo Multimercado
9/23/2020,113.14181,1101900065,Fundo 97,Fundo Multimercado
9/24/2020,113.649612,1115927233,Fundo 97,Fundo Multimercado
9/22/2020,113.54923,1094792776,Fundo 97,Fundo Multimercado
9/21/2020,113.190836,1084313114,Fundo 97,Fundo Multimercado
9/18/2020,113.399599,1074417364,Fundo 97,Fundo Multimercado
9/30/2020,371.9411862,183774889,Fundo 432,Fundo de Ações
9/29/2020,367.3177502,181558903.4,Fundo 432,Fundo de Ações
9/28/2020,370.9328516,183649950.8,Fundo 432,Fundo de Ações
9/25/2020,379.7559585,188083717,Fundo 432,Fundo de Ações
9/24/2020,378.5682306,187776881.9,Fundo 432,Fundo de Ações
9/23/2020,374.3331414,185686087,Fundo 432,Fundo de Ações
9/22/2020,378.2480179,187790523.7,Fundo 432,Fundo de Ações
9/21/2020,376.326296,187844589.4,Fundo 432,Fundo de Ações
9/18/2020,381.6862296,190518193.4,Fundo 432,Fundo de Ações
9/30/2020,3.7418562,1877817555,Fundo 436,Fundo Multimercado
9/29/2020,3.7342188,1876477324,Fundo 436,Fundo Multimercado
9/28/2020,3.7408038,1881306681,Fundo 436,Fundo Multimercado
9/25/2020,3.751823,1889669901,Fundo 436,Fundo Multimercado
9/24/2020,3.7480583,1893325998,Fundo 436,Fundo Multimercado
9/22/2020,3.7609396,1906288046,Fundo 436,Fundo Multimercado
9/21/2020,3.7520174,1902148118,Fundo 436,Fundo Multimercado
9/18/2020,3.7708447,1913215649,Fundo 436,Fundo Multimercado
9/23/2020,3.7426619,1892661144,Fundo 436,Fundo Multimercado
9/30/2020,4.958917902,47061323.59,Fundo 437,Fundo Multimercado
9/29/2020,4.957408341,47046997.49,Fundo 437,Fundo Multimercado
9/28/2020,4.983043443,47290280.77,Fundo 437,Fundo Multimercado
9/25/2020,5.040685316,47837316.01,Fundo 437,Fundo Multimercado
9/24/2020,5.057618554,47998016.51,Fundo 437,Fundo Multimercado
9/23/2020,5.019785787,47638974.46,Fundo 437,Fundo Multimercado
9/22/2020,5.060359928,48024032.81,Fundo 437,Fundo Multimercado
9/18/2020,5.081475084,48224420.72,Fundo 437,Fundo Multimercado
9/21/2020,5.045178067,47879953.3,Fundo 437,Fundo Multimercado
9/30/2020,1.04752509,5564454.26,Fundo 607,Fundo de Ações
9/29/2020,1.03396319,5492413.43,Fundo 607,Fundo de Ações
9/28/2020,1.04732765,5563405.45,Fundo 607,Fundo de Ações
9/25/2020,1.07161531,5692421.54,Fundo 607,Fundo de Ações
9/24/2020,1.07193639,5694127.09,Fundo 607,Fundo de Ações
9/23/2020,1.06370896,5650422.99,Fundo 607,Fundo de Ações
9/22/2020,1.07126832,5690578.29,Fundo 607,Fundo de Ações
9/21/2020,1.06279075,5645545.43,Fundo 607,Fundo de Ações
9/18/2020,1.08028098,5738453.56,Fundo 607,Fundo de Ações
9/30/2020,368.599315,63649542.23,Fundo 317,Fundo Multimercado
9/29/2020,368.8188949,63742111.71,Fundo 317,Fundo Multimercado
9/28/2020,369.23513,63814048.65,Fundo 317,Fundo Multimercado
9/25/2020,369.7116712,63896408.15,Fundo 317,Fundo Multimercado
9/23/2020,369.9812086,63942991.69,Fundo 317,Fundo Multimercado
9/22/2020,370.1171807,63966491.42,Fundo 317,Fundo Multimercado
9/21/2020,370.1738939,63976293.04,Fundo 317,Fundo Multimercado
9/18/2020,370.892672,64140459.62,Fundo 317,Fundo Multimercado
9/24/2020,369.7538034,63903689.76,Fundo 317,Fundo Multimercado
9/28/2020,1.26554711,91043518.68,Fundo 87,Fundo Multimercado
9/25/2020,1.29042824,92823271.7,Fundo 87,Fundo Multimercado
9/24/2020,1.2906308,92707821.53,Fundo 87,Fundo Multimercado
9/23/2020,1.27834549,91548015.52,Fundo 87,Fundo Multimercado
9/22/2020,1.29291551,92631895.53,Fundo 87,Fundo Multimercado
9/21/2020,1.28593948,91853603.51,Fundo 87,Fundo Multimercado
9/18/2020,1.29150677,92191010.97,Fundo 87,Fundo Multimercado
9/29/2020,1.26122,90882225.85,Fundo 87,Fundo Multimercado
9/30/2020,1.27081971,91583971.14,Fundo 87,Fundo Multimercado
9/18/2020,1.30087334,187917030.7,Fundo 92,Fundo Multimercado
9/30/2020,1.32648119,204590407.5,Fundo 92,Fundo Multimercado
9/29/2020,1.32422396,199699529.4,Fundo 92,Fundo Multimercado
9/28/2020,1.3257287,198815892.9,Fundo 92,Fundo Multimercado
9/25/2020,1.31624819,195912523.6,Fundo 92,Fundo Multimercado
9/24/2020,1.30361468,192484435.3,Fundo 92,Fundo Multimercado
9/23/2020,1.30406625,192551111.6,Fundo 92,Fundo Multimercado
9/22/2020,1.311953,191565856,Fundo 92,Fundo Multimercado
9/21/2020,1.29787248,188939940.1,Fundo 92,Fundo Multimercado
9/24/2020,1.0835598,842351663.9,Fundo 84,Fundo Multimercado
9/23/2020,1.0830146,841841853.3,Fundo 84,Fundo Multimercado
9/22/2020,1.0961741,851939347.2,Fundo 84,Fundo Multimercado
9/21/2020,1.096274,851781933.6,Fundo 84,Fundo Multimercado
9/18/2020,1.0998883,854780483.8,Fundo 84,Fundo Multimercado
9/30/2020,1.0758541,1565936750,Fundo 85,Fundo Multimercado
9/29/2020,1.0797657,1572143682,Fundo 85,Fundo Multimercado
9/28/2020,1.0791716,1569795351,Fundo 85,Fundo Multimercado
9/25/2020,1.0829988,1575987846,Fundo 85,Fundo Multimercado
9/24/2020,1.0815685,1574312115,Fundo 85,Fundo Multimercado
9/23/2020,1.0850209,1579708915,Fundo 85,Fundo Multimercado
9/22/2020,1.0872208,1583426463,Fundo 85,Fundo Multimercado
9/21/2020,1.0880763,1584672432,Fundo 85,Fundo Multimercado
9/18/2020,1.0866444,1583945120,Fundo 85,Fundo Multimercado
9/14/2020,1.1400807,1660888394,Fundo 86,Fundo de Ações
9/15/2020,1.1334414,1651216239,Fundo 86,Fundo de Ações
9/16/2020,1.1315948,1648219031,Fundo 86,Fundo de Ações
9/17/2020,1.1351059,1653248604,Fundo 86,Fundo de Ações
9/18/2020,1.1101433,1616650982,Fundo 86,Fundo de Ações
9/25/2020,1.0866029,844753350.3,Fundo 84,Fundo Multimercado
9/28/2020,1.0657841,828053771.5,Fundo 84,Fundo Multimercado
9/29/2020,1.0619341,825062568.9,Fundo 84,Fundo Multimercado
9/30/2020,1.0608542,826193513.8,Fundo 84,Fundo Multimercado
9/21/2020,1.0999341,1601497031,Fundo 86,Fundo de Ações
9/22/2020,1.1004849,1602299047,Fundo 86,Fundo de Ações
9/23/2020,1.0801752,1572547672,Fundo 86,Fundo de Ações
9/24/2020,1.086658,1516312811,Fundo 86,Fundo de Ações
9/30/2020,5.2494126,645399052.7,Fundo 313,Fundo Multimercado
9/29/2020,5.25088,644396410.9,Fundo 313,Fundo Multimercado
9/28/2020,5.3005193,650159138.5,Fundo 313,Fundo Multimercado
9/25/2020,5.2539098,644253098.7,Fundo 313,Fundo Multimercado
9/24/2020,5.256018,644027941,Fundo 313,Fundo Multimercado
9/23/2020,5.2408625,641915648.2,Fundo 313,Fundo Multimercado
9/22/2020,5.2681674,644512839.3,Fundo 313,Fundo Multimercado
9/21/2020,5.2619006,642808925.7,Fundo 313,Fundo Multimercado
9/18/2020,5.2430701,641149609,Fundo 313,Fundo Multimercado
9/30/2020,9.46900778,3331468520,Fundo 430,Fundo de Ações
9/29/2020,9.40053091,3308155719,Fundo 430,Fundo de Ações
9/25/2020,9.67896012,3406117706,Fundo 430,Fundo de Ações
9/24/2020,9.67045159,3402124350,Fundo 430,Fundo de Ações
9/23/2020,9.60335183,3377674141,Fundo 430,Fundo de Ações
9/22/2020,9.72807706,3421542282,Fundo 430,Fundo de Ações
9/21/2020,9.68150943,3404367426,Fundo 430,Fundo de Ações
9/18/2020,9.73452838,3423170854,Fundo 430,Fundo de Ações
9/28/2020,9.45354392,3326811609,Fundo 430,Fundo de Ações
9/22/2020,2.94685844,3882324.49,Fundo 431,Fundo Multimercado
9/21/2020,2.94534543,3880331.18,Fundo 431,Fundo Multimercado
9/18/2020,2.94579555,3880924.2,Fundo 431,Fundo Multimercado
9/23/2020,2.9443515,3879021.74,Fundo 431,Fundo Multimercado
9/24/2020,2.9474799,3883143.24,Fundo 431,Fundo Multimercado
9/25/2020,2.94627559,3881556.62,Fundo 431,Fundo Multimercado
9/28/2020,2.94095112,3874541.92,Fundo 431,Fundo Multimercado
9/30/2020,2.94214807,3876118.84,Fundo 431,Fundo Multimercado
9/29/2020,2.94111332,3874755.61,Fundo 431,Fundo Multimercado
9/25/2020,4.4372368,85064099.06,Fundo 314,Fundo Multimercado
9/24/2020,4.40291368,84420723.71,Fundo 314,Fundo Multimercado
9/23/2020,4.42891542,84919463.96,Fundo 314,Fundo Multimercado
9/22/2020,4.41332435,84645351.72,Fundo 314,Fundo Multimercado
9/21/2020,4.4347957,85024177.86,Fundo 314,Fundo Multimercado
9/18/2020,4.47526025,85828926.48,Fundo 314,Fundo Multimercado
9/30/2020,4.25413121,269170246.6,Fundo 311,Fundo Multimercado
9/29/2020,4.25794052,269718446.1,Fundo 311,Fundo Multimercado
9/28/2020,4.29735964,272069552.9,Fundo 311,Fundo Multimercado
9/25/2020,4.30147635,271842435.5,Fundo 311,Fundo Multimercado
9/23/2020,4.2946685,271539572,Fundo 311,Fundo Multimercado
9/22/2020,4.28376699,270295906.3,Fundo 311,Fundo Multimercado
9/21/2020,4.29816598,270786005.6,Fundo 311,Fundo Multimercado
9/18/2020,4.32771148,272567151.6,Fundo 311,Fundo Multimercado
9/24/2020,4.27631003,270236763.4,Fundo 311,Fundo Multimercado
9/28/2020,4.43181263,84999856.58,Fundo 314,Fundo Multimercado
9/28/2020,504.265463,1967258190,Fundo 312,Fundo Multimercado
9/25/2020,505.111031,1973153230,Fundo 312,Fundo Multimercado
9/24/2020,505.150497,1971258979,Fundo 312,Fundo Multimercado
9/23/2020,505.283239,1968484557,Fundo 312,Fundo Multimercado
9/22/2020,504.79997,1960518407,Fundo 312,Fundo Multimercado
9/21/2020,503.78714,1950456822,Fundo 312,Fundo Multimercado
9/18/2020,504.970324,1951502389,Fundo 312,Fundo Multimercado
9/29/2020,504.189668,1973169842,Fundo 312,Fundo Multimercado
9/30/2020,504.764555,1971996564,Fundo 312,Fundo Multimercado
9/29/2020,4.37805842,83877687.67,Fundo 314,Fundo Multimercado
9/30/2020,4.37214086,84117357.13,Fundo 314,Fundo Multimercado
9/30/2020,163.7271553,30122404.59,Fundo 315,Fundo de Ações
9/29/2020,162.103442,29823674.99,Fundo 315,Fundo de Ações
9/28/2020,163.9743629,30167885.67,Fundo 315,Fundo de Ações
9/25/2020,167.7357901,30859910.35,Fundo 315,Fundo de Ações
9/24/2020,167.7101753,30255289.38,Fundo 315,Fundo de Ações
9/23/2020,165.7307487,29898196.41,Fundo 315,Fundo de Ações
9/22/2020,168.4422123,30387350.48,Fundo 315,Fundo de Ações
9/21/2020,167.9674422,30301700.9,Fundo 315,Fundo de Ações
9/18/2020,170.2651501,30716212.52,Fundo 315,Fundo de Ações
9/30/2020,285.807191,48286670.6,Fundo 316,Fundo de Ações
9/29/2020,282.678924,45085265.11,Fundo 316,Fundo de Ações
9/28/2020,284.982823,45452720.55,Fundo 316,Fundo de Ações
9/25/2020,292.878651,46712048.46,Fundo 316,Fundo de Ações
9/24/2020,292.488376,46739106.71,Fundo 316,Fundo de Ações
9/23/2020,289.339839,46235976.36,Fundo 316,Fundo de Ações
9/22/2020,292.432414,46730164.07,Fundo 316,Fundo de Ações
9/21/2020,291.486164,46578955.1,Fundo 316,Fundo de Ações
9/18/2020,295.041822,47147142.73,Fundo 316,Fundo de Ações
9/22/2020,1.32083352,12060434.89,Fundo 610,Fundo Multimercado
9/21/2020,1.32483243,11916403.73,Fundo 610,Fundo Multimercado
9/18/2020,1.3317549,11681122.3,Fundo 610,Fundo Multimercado
9/23/2020,1.29110864,11789019.2,Fundo 610,Fundo Multimercado
9/24/2020,1.30827724,11974784.46,Fundo 610,Fundo Multimercado
9/25/2020,1.31490219,12525423.22,Fundo 610,Fundo Multimercado
9/28/2020,1.28468145,12237548.19,Fundo 610,Fundo Multimercado
9/30/2020,1.28754307,12264807.21,Fundo 610,Fundo Multimercado
9/29/2020,1.26817997,12080359.28,Fundo 610,Fundo Multimercado
9/30/2020,132.434242,513533903.4,Fundo 584,Fundo Multimercado
9/29/2020,132.037348,511862090.8,Fundo 584,Fundo Multimercado
9/25/2020,132.773359,515243723.5,Fundo 584,Fundo Multimercado
9/24/2020,132.791105,515256151,Fundo 584,Fundo Multimercado
9/23/2020,132.263509,512985615.7,Fundo 584,Fundo Multimercado
9/22/2020,132.485118,513474345.7,Fundo 584,Fundo Multimercado
9/21/2020,131.991536,510434255,Fundo 584,Fundo Multimercado
9/18/2020,132.399279,513873894.6,Fundo 584,Fundo Multimercado
9/28/2020,131.94349,511441228.7,Fundo 584,Fundo Multimercado
9/30/2020,1.6291263,5093891818,Fundo 3,Fundo de Ações
9/29/2020,1.6110712,5018345410,Fundo 3,Fundo de Ações
9/28/2020,1.6379953,5100921626,Fundo 3,Fundo de Ações
9/25/2020,1.6774189,5221989552,Fundo 3,Fundo de Ações
9/23/2020,1.6608754,5161775118,Fundo 3,Fundo de Ações
9/22/2020,1.7033626,5296651073,Fundo 3,Fundo de Ações
9/21/2020,1.6932067,5261417674,Fundo 3,Fundo de Ações
9/18/2020,1.7208425,5348066841,Fundo 3,Fundo de Ações
9/24/2020,1.6777233,5222477025,Fundo 3,Fundo de Ações
9/30/2020,1.6188785,174858867.2,Fundo 2,Fundo de Ações
9/29/2020,1.6014275,172973945.6,Fundo 2,Fundo de Ações
9/28/2020,1.6153828,174481287,Fundo 2,Fundo de Ações
9/25/2020,1.6652886,179871725.5,Fundo 2,Fundo de Ações
9/24/2020,1.6657758,179924349.6,Fundo 2,Fundo de Ações
9/23/2020,1.6446582,177643389.4,Fundo 2,Fundo de Ações
9/22/2020,1.6688204,180253213.2,Fundo 2,Fundo de Ações
9/21/2020,1.660083,179309465.4,Fundo 2,Fundo de Ações
9/18/2020,1.6738393,180795314,Fundo 2,Fundo de Ações
9/30/2020,1.611143,190355818.2,Fundo 1,Fundo de Ações
9/29/2020,1.6097777,190462772.4,Fundo 1,Fundo de Ações
9/28/2020,1.6109609,190492148.3,Fundo 1,Fundo de Ações
9/25/2020,1.621354,191670282.3,Fundo 1,Fundo de Ações
9/23/2020,1.6116472,188045188.5,Fundo 1,Fundo de Ações
9/22/2020,1.6409891,189387196.9,Fundo 1,Fundo de Ações
9/21/2020,1.6316563,187315785.7,Fundo 1,Fundo de Ações
9/18/2020,1.6373211,187822913.4,Fundo 1,Fundo de Ações
9/24/2020,1.6209034,189557198.2,Fundo 1,Fundo de Ações
9/30/2020,1.2423852,28712549.34,Fundo 4,Fundo de Ações
9/29/2020,1.2443144,28757134.49,Fundo 4,Fundo de Ações
9/28/2020,1.2556168,29018343.54,Fundo 4,Fundo de Ações
9/25/2020,1.2778664,29532549.84,Fundo 4,Fundo de Ações
9/24/2020,1.2679649,29303718.87,Fundo 4,Fundo de Ações
9/23/2020,1.2628213,29184843.84,Fundo 4,Fundo de Ações
9/21/2020,1.2623816,29174682.86,Fundo 4,Fundo de Ações
9/18/2020,1.2927422,29876341.19,Fundo 4,Fundo de Ações
9/22/2020,1.2642098,29216933.47,Fundo 4,Fundo de Ações
9/29/2020,1.38668209,395755947.4,Fundo 588,Fundo Multimercado
9/28/2020,1.39098396,396918490.1,Fundo 588,Fundo Multimercado
9/25/2020,1.39889304,401047939.7,Fundo 588,Fundo Multimercado
9/24/2020,1.39964424,401103214.2,Fundo 588,Fundo Multimercado
9/23/2020,1.39501415,399351755.3,Fundo 588,Fundo Multimercado
9/22/2020,1.39822514,399694644.3,Fundo 588,Fundo Multimercado
9/21/2020,1.39395429,399420882,Fundo 588,Fundo Multimercado
9/18/2020,1.39810974,401744945.4,Fundo 588,Fundo Multimercado
9/30/2020,1.39138434,397068958.5,Fundo 588,Fundo Multimercado
9/30/2020,1.39179412,738755934.7,Fundo 583,Fundo Multimercado
9/29/2020,1.39089241,738277310.6,Fundo 583,Fundo Multimercado
9/28/2020,1.39191747,738821408.5,Fundo 583,Fundo Multimercado
9/25/2020,1.39723258,741341489.6,Fundo 583,Fundo Multimercado
9/24/2020,1.39566349,740109410.7,Fundo 583,Fundo Multimercado
9/23/2020,1.39465496,739574596.9,Fundo 583,Fundo Multimercado
9/22/2020,1.39685556,740741560.3,Fundo 583,Fundo Multimercado
9/21/2020,1.39391949,738885214.1,Fundo 583,Fundo Multimercado
9/18/2020,1.39597594,739975293.9,Fundo 583,Fundo Multimercado
9/30/2020,12.948951,20198803243,Fundo 589,Fundo Multimercado
9/29/2020,12.914879,20163165628,Fundo 589,Fundo Multimercado
9/28/2020,12.933574,20193160152,Fundo 589,Fundo Multimercado
9/25/2020,13.01743,20314033994,Fundo 589,Fundo Multimercado
9/24/2020,13.013862,20311864859,Fundo 589,Fundo Multimercado
9/23/2020,12.964549,20241647497,Fundo 589,Fundo Multimercado
9/22/2020,13.026974,20326693079,Fundo 589,Fundo Multimercado
9/21/2020,12.974982,20245115570,Fundo 589,Fundo Multimercado
9/18/2020,13.008549,20295174983,Fundo 589,Fundo Multimercado
9/29/2020,1.56147667,1289472359,Fundo 590,Fundo Multimercado
9/28/2020,1.56248438,1285988430,Fundo 590,Fundo Multimercado
9/25/2020,1.56675447,1287541772,Fundo 590,Fundo Multimercado
9/24/2020,1.56353925,1273838796,Fundo 590,Fundo Multimercado
9/23/2020,1.56101823,1259002418,Fundo 590,Fundo Multimercado
9/22/2020,1.56754335,1256710724,Fundo 590,Fundo Multimercado
9/21/2020,1.56622573,1254165472,Fundo 590,Fundo Multimercado
9/18/2020,1.57045877,1263095779,Fundo 590,Fundo Multimercado
9/30/2020,1.5614943,1293552701,Fundo 590,Fundo Multimercado
9/30/2020,1.0086426,1512963.92,Fundo 615,Fundo de Ações
9/29/2020,1,1500000,Fundo 615,Fundo de Ações
9/22/2020,997.9442361,33520946.89,Fundo 341,Fundo Multimercado
9/21/2020,997.9410664,33520840.42,Fundo 341,Fundo Multimercado
9/18/2020,997.9404629,33520820.15,Fundo 341,Fundo Multimercado
9/23/2020,997.9449738,33520971.67,Fundo 341,Fundo Multimercado
9/24/2020,997.9390188,33520771.64,Fundo 341,Fundo Multimercado
9/25/2020,997.9229086,33520230.5,Fundo 341,Fundo Multimercado
9/28/2020,997.9094948,33519779.93,Fundo 341,Fundo Multimercado
9/30/2020,997.8642953,33518261.68,Fundo 341,Fundo Multimercado
9/29/2020,997.8958127,33519320.35,Fundo 341,Fundo Multimercado
9/18/2020,0.9828797,39765426.03,Fundo 340,Fundo de Ações
9/21/2020,0.9753215,41454637.64,Fundo 340,Fundo de Ações
9/22/2020,0.9788191,41645308.2,Fundo 340,Fundo de Ações
9/23/2020,0.9693863,41643976.94,Fundo 340,Fundo de Ações
9/24/2020,0.9801394,42105920.68,Fundo 340,Fundo de Ações
9/30/2020,0.9654063,42182210.22,Fundo 340,Fundo de Ações
9/29/2020,0.9512366,41548277.07,Fundo 340,Fundo de Ações
9/28/2020,0.9549534,41028452.56,Fundo 340,Fundo de Ações
9/25/2020,0.982369,42201700.92,Fundo 340,Fundo de Ações
9/30/2020,1.0175745,10170656.84,Fundo 614,Fundo de Ações
9/29/2020,1.0074394,10069356.68,Fundo 614,Fundo de Ações
9/28/2020,1.010049,10095439.87,Fundo 614,Fundo de Ações
9/25/2020,1.0232323,10227207.04,Fundo 614,Fundo de Ações
9/24/2020,1.0144109,10139036.95,Fundo 614,Fundo de Ações
9/23/2020,1.0070356,10065321.14,Fundo 614,Fundo de Ações
9/21/2020,0.9946992,9942018.76,Fundo 614,Fundo de Ações
9/18/2020,0.9972042,9967055.53,Fundo 614,Fundo de Ações
9/22/2020,1.0129331,10124266.7,Fundo 614,Fundo de Ações
9/30/2020,0.9957832,28905594.01,Fundo 616,Fundo de Ações
9/29/2020,0.986726,28568362.13,Fundo 616,Fundo de Ações
9/28/2020,0.989186,28639584.74,Fundo 616,Fundo de Ações
9/25/2020,1.0044733,29082194.08,Fundo 616,Fundo de Ações
9/24/2020,1.0038113,29063028.04,Fundo 616,Fundo de Ações
9/23/2020,1,28952680.28,Fundo 616,Fundo de Ações
9/30/2020,1124.363307,211341678.3,Fundo 306,Fundo Multimercado
9/29/2020,1124.846865,211432570.6,Fundo 306,Fundo Multimercado
9/28/2020,1125.075411,211475529.4,Fundo 306,Fundo Multimercado
9/25/2020,1125.434212,211542971.5,Fundo 306,Fundo Multimercado
9/24/2020,1125.588031,211571884.3,Fundo 306,Fundo Multimercado
9/23/2020,1125.646124,211582803.8,Fundo 306,Fundo Multimercado
9/22/2020,1125.686377,211590369.9,Fundo 306,Fundo Multimercado
9/21/2020,1125.687232,211590530.6,Fundo 306,Fundo Multimercado
9/18/2020,1125.716262,211595987.3,Fundo 306,Fundo Multimercado
9/30/2020,3.5267401,11034348324,Fundo 301,Fundo Multimercado
9/29/2020,3.52327361,10996821042,Fundo 301,Fundo Multimercado
9/28/2020,3.52416614,10953807504,Fundo 301,Fundo Multimercado
9/25/2020,3.52668741,10927886881,Fundo 301,Fundo Multimercado
9/24/2020,3.5240849,10874560958,Fundo 301,Fundo Multimercado
9/23/2020,3.52420393,10853553761,Fundo 301,Fundo Multimercado
9/22/2020,3.51737027,10784510658,Fundo 301,Fundo Multimercado
9/21/2020,3.51211765,10735578689,Fundo 301,Fundo Multimercado
9/18/2020,3.50679033,10695643029,Fundo 301,Fundo Multimercado
9/30/2020,100,6500000,Fundo 617,Fundo Multimercado
9/30/2020,1.0140816,75260893.43,Fundo 304,Fundo Multimercado
9/29/2020,1.0081917,74774059.44,Fundo 304,Fundo Multimercado
9/28/2020,1.0107909,74966831.35,Fundo 304,Fundo Multimercado
9/25/2020,1.0047198,74466858.89,Fundo 304,Fundo Multimercado
9/24/2020,1.0057675,74544507.89,Fundo 304,Fundo Multimercado
9/23/2020,0.9911028,73457604.5,Fundo 304,Fundo Multimercado
9/22/2020,1.0032284,74302775.23,Fundo 304,Fundo Multimercado
9/21/2020,1.011092,74839831.05,Fundo 304,Fundo Multimercado
9/18/2020,1.0225347,75636241.94,Fundo 304,Fundo Multimercado
9/30/2020,0.9962955,99507139.57,Fundo 613,Fundo Multimercado
9/29/2020,0.9924634,99132238.1,Fundo 613,Fundo Multimercado
9/28/2020,0.9905885,98972836.58,Fundo 613,Fundo Multimercado
9/25/2020,0.998817,99802962.41,Fundo 613,Fundo Multimercado
9/23/2020,0.9947805,99415406.17,Fundo 613,Fundo Multimercado
9/22/2020,0.9966407,99610555.65,Fundo 613,Fundo Multimercado
9/21/2020,0.9937612,99329329.68,Fundo 613,Fundo Multimercado
9/18/2020,0.9972557,99629551.49,Fundo 613,Fundo Multimercado
9/24/2020,0.99652,99581324.67,Fundo 613,Fundo Multimercado
9/30/2020,1,1080000,Fundo 618,Fundo Multimercado
9/30/2020,2.064148,265277461.1,Fundo 597,Fundo de Ações
9/29/2020,2.0480127,262248112.7,Fundo 597,Fundo de Ações
9/28/2020,2.0508364,261528508.8,Fundo 597,Fundo de Ações
9/25/2020,2.0720785,264834193.8,Fundo 597,Fundo de Ações
9/24/2020,2.0724698,264982473.9,Fundo 597,Fundo de Ações
9/23/2020,2.0984819,268266850.2,Fundo 597,Fundo de Ações
9/22/2020,2.130756,272611034.2,Fundo 597,Fundo de Ações
9/18/2020,2.1304785,272352103.2,Fundo 597,Fundo de Ações
9/21/2020,2.0852643,266555504.7,Fundo 597,Fundo de Ações
9/30/2020,529.888981,7947492920,Fundo 599,Fundo Multimercado
9/29/2020,528.705989,7929756086,Fundo 599,Fundo Multimercado
9/28/2020,529.880023,7945231832,Fundo 599,Fundo Multimercado
9/25/2020,532.81928,8001043902,Fundo 599,Fundo Multimercado
9/24/2020,532.587337,7995652757,Fundo 599,Fundo Multimercado
9/23/2020,531.470355,7969355212,Fundo 599,Fundo Multimercado
9/21/2020,533.469161,7992147912,Fundo 599,Fundo Multimercado
9/18/2020,535.582986,8016066000,Fundo 599,Fundo Multimercado
9/22/2020,533.443992,7996532225,Fundo 599,Fundo Multimercado
9/30/2020,1.70585336,1766572092,Fundo 598,Fundo de Ações
9/29/2020,1.69638661,1756768388,Fundo 598,Fundo de Ações
9/25/2020,1.75526943,1827597869,Fundo 598,Fundo de Ações
9/24/2020,1.76096827,1833531537,Fundo 598,Fundo de Ações
9/23/2020,1.7437895,1816233597,Fundo 598,Fundo de Ações
9/22/2020,1.7662534,1839620613,Fundo 598,Fundo de Ações
9/21/2020,1.75853606,1831161581,Fundo 598,Fundo de Ações
9/18/2020,1.77871762,1852176616,Fundo 598,Fundo de Ações
9/28/2020,1.71076491,1771658470,Fundo 598,Fundo de Ações
9/30/2020,1.5687412,236648471.4,Fundo 582,Fundo de Ações
9/29/2020,1.5324559,231402969.6,Fundo 582,Fundo de Ações
9/28/2020,1.5603685,235607598.6,Fundo 582,Fundo de Ações
9/25/2020,1.6218776,245505415.2,Fundo 582,Fundo de Ações
9/24/2020,1.6251257,246251705.2,Fundo 582,Fundo de Ações
9/23/2020,1.6080179,244088510.9,Fundo 582,Fundo de Ações
9/22/2020,1.6389711,249700899.5,Fundo 582,Fundo de Ações
9/21/2020,1.6329486,248778004,Fundo 582,Fundo de Ações
9/18/2020,1.6602416,258448129.1,Fundo 582,Fundo de Ações
9/30/2020,115.835031,6930906.55,Fundo 581,Fundo Multimercado
9/29/2020,115.7422,6925352.07,Fundo 581,Fundo Multimercado
9/28/2020,115.843359,6931404.85,Fundo 581,Fundo Multimercado
9/25/2020,116.2610924,6956399.63,Fundo 581,Fundo Multimercado
